CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0878,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,60.94,553.35,0
CUST0879,Female,1,No,No,38,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Mailed check,74.16,2818.01,0
CUST0880,Female,0,No,Yes,1,Yes,No,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card,25.18,30.59,1
CUST0881,Female,1,No,Yes,41,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,53.93,2204.35,0
CUST0882,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,112.38,5400.56,0
CUST0883,Female,0,Yes,No,36,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,105.21,3777.73,1
CUST0884,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,89.52,3218.44,0
CUST0885,Male,0,Yes,Yes,11,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,55.51,613.46,0
CUST0886,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,72.01,5048.66,0
CUST0887,Female,0,No,No,5,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,37.08,188.03,0
CUST0888,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,93.65,6563.57,1
CUST0889,Female,0,Yes,Yes,31,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,61.66,1905.25,0
CUST0890,Female,0,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card,107.64,5265.25,0
CUST0891,Female,0,Yes,Yes,35,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card,116.4,4074.23,1
CUST0892,Female,1,No,No,27,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,98.09,2641.95,0
CUST0893,Male,1,No,Yes,54,Yes,No,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,33.69,1822.8,0
CUST0894,Male,0,No,No,3,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,99.01,296.72,1
CUST0895,Female,1,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,81.18,3983.52,1
CUST0896,Female,0,No,No,11,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,65.83,730.76,1
CUST0897,Male,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer,25.94,432.63,0
CUST0898,Male,1,Yes,Yes,50,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,30.41,1521.75,0
CUST0899,Male,0,Yes,Yes,60,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,85.1,5108.87,0
CUST0900,Male,0,No,No,65,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,118.84,7729.58,1
CUST0901,Female,1,Yes,Yes,35,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,88.13,3079.09,0
CUST0902,Female,1,Yes,No,61,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,35.16,2137.53,0
CUST0903,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,108.48,971.86,1
CUST0904,Female,1,No,No,61,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,63.41,3873.78,0
CUST0905,Male,0,No,No,29,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,98.24,2841.47,1
CUST0906,Male,1,Yes,Yes,59,Yes,No,No,No internet service,No,No,No internet service,Yes,No internet service,Two year,No,Mailed check,53.2,3140.07,0
CUST0907,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,One year,No,Credit card,107.76,2258.95,0
CUST0908,Female,0,Yes,Yes,32,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,67.42,2161.52,0
CUST0909,Male,0,Yes,Yes,31,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,37.27,1153.66,0
CUST0910,Male,0,No,Yes,25,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,78.81,1972.03,0
CUST0911,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,25.26,355.79,1
CUST0912,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,112.52,4048.56,1
CUST0913,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Two year,No,Credit card,38.63,1469.27,0
CUST0914,Male,0,Yes,Yes,62,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,112.87,6998.39,0
CUST0915,Female,0,Yes,No,54,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,No,Credit card,63.4,3426.3,0
CUST0916,Female,0,No,Yes,35,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,100.2,3507.67,0
CUST0917,Female,0,No,No,70,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Credit card,47.35,3314.96,0
CUST0918,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,76.66,1451.6,1
CUST0919,Male,0,No,Yes,4,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,24.68,99.69,1
CUST0920,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer,23.6,102.66,0
CUST0921,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Two year,Yes,Credit card,58.78,3055.72,1
CUST0922,Female,0,No,No,48,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,No,Electronic check,104.14,4990.54,0
CUST0923,Male,0,Yes,Yes,19,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No,One year,Yes,Mailed check,93.78,1780.19,1
CUST0924,Male,0,Yes,Yes,23,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,56.78,1306.72,1
CUST0925,Male,0,No,Yes,3,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,83.01,255.07,0
CUST0926,Male,0,No,Yes,4,No,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,71.57,289.52,0
CUST0927,Female,0,No,Yes,8,Yes,No,No,No internet service,Yes,No,No,No,No internet service,One year,Yes,Electronic check,75.58,595.31,0
CUST0928,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Mailed check,110.12,5291.87,1
CUST0929,Female,0,No,No,54,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,88.05,4744.93,1
CUST0930,Male,0,No,No,18,Yes,No phone service,No,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,94.92,1716.51,1
CUST0931,Female,0,No,No,34,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,79.57,2705.62,0
CUST0932,Male,0,No,No,58,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,46.69,2711.24,1
CUST0933,Female,0,No,Yes,7,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,64.41,455.0,0
CUST0934,Male,0,Yes,No,23,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,67.38,1556.29,1
CUST0935,Male,0,No,Yes,32,Yes,No,No,No internet service,No,No internet service,Yes,No,No,One year,Yes,Bank transfer,38.52,1230.1,0
CUST0936,Female,1,No,Yes,19,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,53.11,1018.77,1
CUST0937,Female,0,Yes,Yes,20,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card,22.38,453.68,0
CUST0938,Female,1,Yes,Yes,40,Yes,No phone service,No,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,39.45,1585.92,0
CUST0939,Male,0,No,Yes,9,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No,Two year,Yes,Electronic check,100.62,900.89,0
CUST0940,Female,0,No,Yes,60,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,50.74,3037.01,0
CUST0941,Male,0,Yes,Yes,0,No,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Electronic check,54.1,2.22,0
CUST0942,Male,0,No,No,46,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,83.14,3831.09,1
CUST0943,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.37,4803.78,0
CUST0944,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card,42.12,711.75,1
CUST0945,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,100.27,310.77,1
CUST0946,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,60.71,3098.72,1
CUST0947,Male,0,Yes,No,18,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,42.51,766.55,0
CUST0948,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,101.13,4449.54,1
CUST0949,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card,88.67,445.65,1
CUST0950,Female,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,111.26,336.0,0
CUST0951,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,114.37,107.96,1
CUST0952,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,61.88,3829.92,1
CUST0953,Male,0,No,No,12,Yes,No,No,No,No,No,No,Yes,No,Two year,No,Electronic check,37.81,446.37,0
CUST0954,Male,0,No,No,3,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,79.57,228.91,0
CUST0955,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Electronic check,66.58,808.64,0
CUST0956,Male,1,Yes,No,15,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer,83.68,1257.03,0
CUST0957,Male,0,Yes,No,46,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,112.21,5171.42,1
CUST0958,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,38.0,1022.04,1
CUST0959,Female,0,No,Yes,61,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,55.47,3377.32,1
CUST0960,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,21.61,1231.22,0
CUST0961,Female,0,Yes,No,34,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card,70.64,2406.67,0
CUST0962,Male,0,No,No,23,Yes,No,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,110.28,2539.56,0
CUST0963,Female,0,No,No,45,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,70.52,3173.22,0
CUST0964,Male,0,Yes,No,43,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,117.04,5035.73,0
CUST0965,Female,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.07,2514.93,1
CUST0966,Female,0,Yes,No,14,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,46.62,647.3,1
CUST0967,Female,0,No,No,31,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,67.61,2086.35,1
CUST0968,Female,0,No,Yes,53,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,110.55,5862.4,1
CUST0969,Female,0,No,No,69,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Bank transfer,54.91,3786.68,0
CUST0970,Male,1,No,Yes,55,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,21.88,1201.37,1
CUST0971,Female,0,No,No,18,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,41.47,749.22,1
CUST0972,Male,1,No,Yes,29,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,One year,No,Mailed check,62.99,1836.28,0
CUST0973,Female,0,No,Yes,22,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,63.57,1400.34,0
CUST0974,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,74.82,4272.02,0
CUST0975,Female,0,No,No,20,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,102.34,2045.49,0
CUST0976,Male,0,Yes,Yes,60,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,53.18,3200.3,0
CUST0977,Male,0,Yes,No,26,Yes,No,No,No,No internet service,No internet service,No,No,No internet service,One year,Yes,Bank transfer,98.55,2560.99,1
CUST0978,Male,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,66.15,333.7,0
CUST0979,Female,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.16,691.59,1
CUST0980,Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card,56.48,3274.5,1
CUST0981,Male,0,No,Yes,33,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,84.0,2768.28,0
CUST0982,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer,89.29,2502.32,1
CUST0983,Male,0,Yes,Yes,55,Yes,Yes,No,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer,67.34,3696.05,0
CUST0984,Male,0,No,Yes,0,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,30.91,-9.04,0
CUST0985,Female,0,Yes,No,30,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,48.53,1452.03,0
CUST0986,Male,0,No,Yes,64,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,113.31,7252.02,1
CUST0987,Female,0,No,No,70,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,86.98,6098.48,0
CUST0988,Female,0,No,No,36,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,73.32,2636.07,0
CUST0989,Female,1,Yes,No,42,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Credit card,81.28,3410.22,0
CUST0990,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,106.41,6704.73,0
CUST0991,Female,0,No,Yes,67,Yes,Yes,No,Yes,Yes,Yes,No,No,No,One year,No,Credit card,118.05,7916.32,0
CUST0992,Female,0,Yes,Yes,4,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,46.84,197.04,0
CUST0993,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,109.89,1768.15,0
CUST0994,Male,0,No,Yes,49,Yes,Yes,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.98,2310.48,0
CUST0995,Female,0,No,Yes,23,Yes,No phone service,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,27.44,630.88,1
CUST0996,Male,0,No,Yes,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.22,7.89,0
CUST0997,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,99.48,988.81,0
CUST0998,Female,0,No,No,37,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,90.28,3347.26,0
CUST0999,Male,1,No,Yes,55,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Bank transfer,54.43,2996.02,0
CUST1000,Female,0,No,No,2,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,24.16,38.64,0
